Solver.java,org.sat4j.minisat.core.Solver,false,simplifyDB,505,NO_COVERAGE,none
Solver.java,org.sat4j.minisat.core.Solver,true,simplifyDB,505,NO_COVERAGE,none
Solver.java,org.sat4j.minisat.core.Solver,void,sortOnActivity,1504,SURVIVED,none
Solver.java,org.sat4j.minisat.core.Solver,void,suggestNextLiteralToBranchOn,2303,NO_COVERAGE,none
Solver.java,org.sat4j.minisat.core.Solver,"",toString,2031,NO_COVERAGE,none
Solver.java,org.sat4j.minisat.core.Solver,"A",toString,2031,NO_COVERAGE,none
Solver.java,org.sat4j.minisat.core.Solver,null,toString,2031,NO_COVERAGE,none
Solver.java,org.sat4j.minisat.core.Solver,null,trailComparator,2400,KILLED,org.sat4j.ModelIteratorTest.testInnerModelIterator(org.sat4j.ModelIteratorTest)
Solver.java,org.sat4j.minisat.core.Solver,null,truthValue,2275,NO_COVERAGE,none
Solver.java,org.sat4j.minisat.core.Solver,void,undoOne,1021,MEMORY_ERROR,none
Solver.java,org.sat4j.minisat.core.Solver,null,unsatExplanation,2214,KILLED,org.sat4j.minisat.core.BugTrivialAssumption.testEasyInconsistencyInAssumption(org.sat4j.minisat.core.BugTrivialAssumption)
Solver.java,org.sat4j.minisat.core.Solver,void,unset,2175,KILLED,org.sat4j.minisat.core.Bug275101.testMaxSAtIterator(org.sat4j.minisat.core.Bug275101)
ManyCore.java,org.sat4j.tools.ManyCore,void,addAllClauses,160,NO_COVERAGE,none
ManyCore.java,org.sat4j.tools.ManyCore,null,addAtLeast,167,SURVIVED,none
ManyCore.java,org.sat4j.tools.ManyCore,null,addAtMost,176,NO_COVERAGE,none
ManyCore.java,org.sat4j.tools.ManyCore,null,addBlockingClause,459,NO_COVERAGE,none
ManyCore.java,org.sat4j.tools.ManyCore,null,addClause,193,SURVIVED,none
ManyCore.java,org.sat4j.tools.ManyCore,null,addConstr,612,NO_COVERAGE,none
ManyCore.java,org.sat4j.tools.ManyCore,null,addExactly,185,NO_COVERAGE,none
ManyCore.java,org.sat4j.tools.ManyCore,null,addParity,617,NO_COVERAGE,none
ManyCore.java,org.sat4j.tools.ManyCore,void,clearLearntClauses,201,NO_COVERAGE,none
ManyCore.java,org.sat4j.tools.ManyCore,null,createBlockingClauseForCurrentModel,467,NO_COVERAGE,none
ManyCore.java,org.sat4j.tools.ManyCore,null,discardCurrentModel,472,NO_COVERAGE,none
ManyCore.java,org.sat4j.tools.ManyCore,void,expireTimeout,208,NO_COVERAGE,none
